servers,workload,cpu,energy,temperature,efficiency
2,30.11,100.0,270.99,41.79,79.13
2,30.72,100.0,271.14,41.99,79.22
2,31.15,100.0,271.27,41.86,79.39
2,31.55,100.0,271.38,41.87,79.49
2,32.01,100.0,271.47,41.8,79.64
2,32.34,100.0,271.55,41.87,79.7
2,32.62,100.0,271.62,41.8,79.79
2,32.97,100.0,271.68,41.85,79.86
2,33.39,100.0,271.72,42.08,79.87
2,33.62,100.0,271.77,42.17,79.89
2,33.96,100.0,271.8,42.13,79.98
2,34.28,100.0,271.83,42.19,80.03
2,34.4,100.0,271.86,42.22,80.05
2,34.64,100.0,271.88,42.42,80.02
2,34.79,100.0,271.9,42.42,80.05
2,34.9,100.0,271.91,42.42,80.07
2,35.09,100.0,271.92,42.42,80.11
2,35.25,100.0,271.94,42.36,80.17
2,35.38,100.0,271.95,42.4,80.19
2,35.57,100.0,271.95,42.37,80.24
2,35.46,100.0,271.96,42.24,80.27
2,35.56,100.0,271.97,42.44,80.21
2,35.63,100.0,271.97,42.44,80.22
2,35.64,100.0,271.98,42.4,80.24
2,35.59,100.0,271.98,42.4,80.23
2,35.54,100.0,271.98,42.4,80.22
2,35.33,100.0,271.99,42.24,80.24
2,35.25,100.0,271.99,42.16,80.26
2,35.08,100.0,271.99,42.14,80.23
2,34.87,100.0,271.99,42.09,80.2
2,34.66,100.0,271.99,42.16,80.12
2,34.41,100.0,271.99,42.07,80.11
2,34.06,100.0,271.99,42.02,80.04
2,33.85,100.0,272.0,42.04,79.99
2,33.46,100.0,272.0,42.05,79.89
2,33.06,100.0,272.0,42.03,79.8
2,32.84,100.0,272.0,42.14,79.7
2,32.52,100.0,272.0,42.09,79.64
2,32.17,100.0,272.0,42.05,79.56
2,31.88,100.0,272.0,42.12,79.46
2,31.45,100.0,272.0,41.97,79.4
2,31.07,100.0,272.0,41.92,79.32
2,30.68,100.0,272.0,41.95,79.2
2,30.24,100.0,272.0,41.93,79.08
2,29.79,100.0,272.0,41.92,78.95
2,29.34,100.0,272.0,41.92,78.8
2,28.91,100.0,272.0,42.07,78.6
2,28.47,100.0,272.0,42.11,78.44
2,28.0,100.0,272.0,42.17,78.25
2,27.58,100.0,272.0,42.23,78.08
2,27.0,100.0,272.0,42.32,77.83
2,26.59,100.0,272.0,42.28,77.69
2,26.04,100.0,272.0,42.31,77.46
2,25.46,100.0,272.0,42.27,77.24
2,24.83,100.0,272.0,42.29,76.96
2,24.31,100.0,272.0,42.28,76.73
2,23.74,100.0,272.0,42.27,76.47
2,23.25,100.0,272.0,42.23,76.24
2,22.73,100.0,272.0,42.25,75.97
2,22.24,100.0,272.0,42.27,75.7
2,21.66,100.0,272.0,42.25,75.38
2,21.16,100.0,272.0,42.29,75.07
2,20.63,100.0,272.0,42.36,74.71
2,20.24,100.0,272.0,42.31,74.47
2,19.77,99.6,271.91,42.21,74.24
2,19.39,99.55,271.82,42.37,73.92
2,18.88,98.82,271.58,42.55,73.57
2,18.42,97.17,271.01,42.55,73.43
2,17.96,96.21,270.31,42.68,73.16
2,17.78,95.45,269.54,42.62,73.17
2,17.45,94.33,268.63,42.6,73.08
2,17.09,92.91,267.54,42.66,72.96
2,16.86,91.18,266.22,42.52,73.09
2,16.56,90.36,264.92,42.47,73.0
2,16.23,88.81,263.47,42.5,72.94
2,15.92,87.47,261.93,42.36,72.93
2,15.56,85.9,260.27,42.31,72.88
2,15.33,84.82,258.61,42.37,72.84
2,15.15,83.55,256.92,42.39,72.9
2,15.01,82.16,255.17,42.32,73.05
2,14.94,81.24,253.47,42.2,73.24
2,15.02,80.14,251.78,42.19,73.58
2,14.99,79.38,250.17,42.28,73.71
2,14.92,78.87,248.69,42.32,73.77
2,14.88,78.09,247.26,42.16,73.98
2,14.96,77.38,245.88,42.33,74.18
2,14.78,76.15,244.43,42.33,74.23
2,14.74,75.65,243.09,42.41,74.3
2,14.69,75.54,241.92,42.21,74.42
2,14.82,75.57,240.94,42.18,74.64
2,14.93,75.89,240.17,42.21,74.76
2,15.15,75.71,239.48,42.37,74.99
2,15.4,75.89,238.94,42.52,75.2
2,15.55,76.29,238.56,42.57,75.3
2,15.77,76.63,238.32,42.6,75.48
2,15.96,76.73,238.13,42.64,75.64
2,16.15,77.09,238.06,42.73,75.74
2,16.39,77.5,238.09,42.72,75.91
2,16.82,78.27,238.29,42.86,76.12
2,17.17,79.19,238.66,42.73,76.33
2,17.62,80.07,239.18,42.71,76.56
2,18.09,81.78,240.0,42.79,76.63
2,18.57,83.6,241.11,42.86,76.66
2,19.07,85.13,242.4,42.88,76.75
2,19.52,87.46,244.02,42.84,76.69
2,19.96,89.34,245.82,42.65,76.73
2,20.29,90.88,247.69,42.67,76.65
2,20.69,92.09,249.56,42.7,76.63
2,21.17,94.22,251.63,42.81,76.51
2,21.66,96.1,253.8,42.84,76.44
2,22.09,97.83,256.05,42.74,76.4
2,22.5,99.79,258.39,42.63,76.32
2,22.94,100.0,260.43,42.59,76.44
2,23.49,100.0,262.17,42.64,76.61
2,23.82,100.0,263.64,42.64,76.71
2,24.36,100.0,264.9,42.68,76.88
2,24.8,100.0,265.96,42.77,76.99
2,25.36,100.0,266.87,42.76,77.2
2,25.79,100.0,267.64,42.92,77.28
2,26.15,100.0,268.29,42.91,77.4
2,26.61,100.0,268.85,42.86,77.57
2,27.16,100.0,269.32,42.87,77.76
2,27.7,100.0,269.72,42.99,77.89
2,28.22,100.0,270.06,42.82,78.13
2,28.78,100.0,270.35,42.78,78.32
2,29.36,100.0,270.6,42.89,78.45
2,29.84,100.0,270.81,42.89,78.59
2,30.2,100.0,270.99,42.95,78.67
2,30.59,100.0,271.14,43.05,78.74
2,31.08,100.0,271.27,43.14,78.83
2,31.46,100.0,271.38,43.03,78.98
2,31.83,100.0,271.47,43.05,79.07
2,32.22,100.0,271.55,43.06,79.17
2,32.63,100.0,271.62,43.12,79.24
2,32.87,100.0,271.68,43.06,79.33
2,33.34,100.0,271.72,43.15,79.41
2,33.61,100.0,271.77,43.19,79.45
2,33.84,100.0,271.8,43.21,79.5
2,34.05,100.0,271.83,43.23,79.54
2,34.34,100.0,271.86,43.4,79.54
2,34.55,100.0,271.88,43.34,79.61
2,34.66,100.0,271.9,43.32,79.64
2,34.85,100.0,271.91,43.31,79.69
2,35.04,100.0,271.92,43.4,79.69
2,35.21,100.0,271.94,43.38,79.74
2,35.34,100.0,271.95,43.34,79.78
2,35.31,100.0,271.95,43.31,79.79
2,35.22,100.0,271.96,43.28,79.78
2,35.08,100.0,271.97,43.21,79.78
2,35.09,100.0,271.97,43.22,79.78
2,34.92,100.0,271.98,43.24,79.73
2,34.82,100.0,271.98,43.26,79.7
2,34.72,100.0,271.98,43.24,79.69
2,34.56,100.0,271.99,43.19,79.67
2,34.43,100.0,271.99,43.29,79.6
2,34.4,100.0,271.99,43.31,79.58
2,34.15,100.0,271.99,43.35,79.51
2,34.0,100.0,271.99,43.51,79.41
2,33.81,100.0,271.99,43.51,79.36
2,33.65,100.0,271.99,43.64,79.27
2,33.58,100.0,272.0,43.58,79.28
2,33.49,100.0,272.0,43.55,79.26
2,33.25,100.0,272.0,43.39,79.27
2,32.99,100.0,272.0,43.41,79.2
2,32.78,100.0,272.0,43.41,79.15
2,32.41,100.0,272.0,43.43,79.05
2,32.19,100.0,272.0,43.47,78.97
2,31.92,100.0,272.0,43.41,78.93
2,31.67,100.0,272.0,43.31,78.9
2,31.35,100.0,272.0,43.41,78.77
2,31.03,100.0,272.0,43.41,78.68
2,30.58,100.0,272.0,43.44,78.54
2,30.23,100.0,272.0,43.44,78.44
2,29.88,100.0,272.0,43.35,78.37
2,29.57,100.0,272.0,43.29,78.3
2,29.1,100.0,272.0,43.34,78.13
2,28.67,100.0,272.0,43.24,78.03
2,28.29,100.0,272.0,43.17,77.93
2,27.9,100.0,272.0,43.21,77.78
2,27.53,100.0,272.0,43.09,77.7
2,27.21,100.0,272.0,43.24,77.53
2,26.67,100.0,272.0,43.2,77.34
2,26.22,100.0,272.0,43.19,77.17
2,25.69,100.0,272.0,43.28,76.92
2,25.41,100.0,272.0,43.29,76.79
2,25.11,100.0,272.0,43.36,76.64
2,24.73,100.0,272.0,43.32,76.49
2,24.27,100.0,272.0,43.28,76.29
2,23.89,100.0,272.0,43.33,76.09
2,23.55,100.0,272.0,43.33,75.93
2,23.17,100.0,272.0,43.33,75.74
2,22.8,100.0,272.0,43.4,75.53
2,22.46,100.0,272.0,43.41,75.34
2,22.15,100.0,272.0,43.45,75.15
2,21.87,100.0,272.0,43.51,74.97
2,21.63,100.0,272.0,43.37,74.89
2,21.32,100.0,272.0,43.18,74.79
2,21.1,100.0,272.0,43.26,74.62
2,20.94,100.0,272.0,43.22,74.54
2,20.78,100.0,272.0,43.31,74.4
2,20.64,100.0,272.0,43.4,74.27
2,20.49,100.0,272.0,43.48,74.14
2,20.38,100.0,272.0,43.56,74.03
2,20.36,100.0,272.0,43.61,74.0
2,20.44,100.0,272.0,43.64,74.04
2,20.43,100.0,272.0,43.55,74.08
2,20.44,100.0,272.0,43.61,74.06
2,20.4,100.0,272.0,43.44,74.1
2,20.36,100.0,272.0,43.45,74.07
2,20.42,99.92,271.98,43.62,74.05
2,20.36,100.0,271.98,43.4,74.09
2,20.4,100.0,271.99,43.36,74.13
2,20.51,100.0,271.99,43.39,74.19
2,20.54,100.0,271.99,43.2,74.29
2,20.6,100.0,271.99,43.12,74.36
2,20.69,100.0,271.99,43.1,74.43
2,20.87,100.0,271.99,43.06,74.56
2,20.99,100.0,271.99,42.98,74.67
2,21.19,100.0,272.0,42.86,74.84
2,21.26,100.0,272.0,42.85,74.89
2,21.43,100.0,272.0,42.92,74.96
2,21.48,100.0,272.0,42.89,75.0
2,21.53,100.0,272.0,42.88,75.04
2,21.86,100.0,272.0,42.85,75.24
2,22.1,100.0,272.0,42.95,75.33
2,22.37,100.0,272.0,42.92,75.49
2,22.71,100.0,272.0,42.88,75.69
2,22.95,100.0,272.0,42.97,75.78
2,23.27,100.0,272.0,42.93,75.96
2,23.52,100.0,272.0,42.86,76.12
2,23.75,100.0,272.0,42.81,76.25
2,24.12,100.0,272.0,42.7,76.47
2,24.43,100.0,272.0,42.77,76.58
2,24.71,100.0,272.0,42.86,76.67
2,25.09,100.0,272.0,42.79,76.87
2,25.5,100.0,272.0,42.84,77.02
2,25.87,100.0,272.0,42.85,77.17
2,26.23,100.0,272.0,42.72,77.37
2,26.69,100.0,272.0,42.6,77.6
2,26.92,100.0,272.0,42.64,77.66
2,27.32,100.0,272.0,42.67,77.81
2,27.64,100.0,272.0,42.6,77.95
2,27.93,100.0,272.0,42.54,78.08
2,28.36,100.0,272.0,42.57,78.21
2,28.66,100.0,272.0,42.5,78.34
2,28.94,100.0,272.0,42.42,78.46
2,29.3,100.0,272.0,42.34,78.62
2,29.67,100.0,272.0,42.23,78.78
2,29.96,100.0,272.0,42.28,78.84
2,30.28,100.0,272.0,42.45,78.87
2,30.69,100.0,272.0,42.62,78.92
2,31.1,100.0,272.0,42.48,79.09
2,31.56,100.0,272.0,42.47,79.22
2,31.88,100.0,272.0,42.42,79.33
2,32.12,100.0,272.0,42.47,79.37
2,32.5,100.0,272.0,42.47,79.47
2,32.84,100.0,272.0,42.42,79.58
2,33.01,100.0,272.0,42.4,79.63
2,33.33,100.0,272.0,42.53,79.66
2,33.51,100.0,272.0,42.56,79.69
2,33.74,100.0,272.0,42.66,79.7
2,33.91,100.0,272.0,42.72,79.72
2,34.07,100.0,272.0,42.71,79.76
2,34.22,100.0,272.0,42.74,79.78
2,34.47,100.0,272.0,42.7,79.86
2,34.73,100.0,272.0,42.63,79.94
2,35.0,100.0,272.0,42.68,79.98
2,35.23,100.0,272.0,42.73,80.01
2,35.45,100.0,272.0,42.69,80.08
2,35.65,100.0,272.0,42.66,80.13
2,35.67,100.0,272.0,42.66,80.14
2,35.77,100.0,272.0,42.64,80.17
2,35.71,100.0,272.0,42.63,80.16
2,35.6,100.0,272.0,42.78,80.07
2,35.61,100.0,272.0,42.9,80.02
2,35.45,100.0,272.0,42.77,80.04
2,35.31,100.0,272.0,42.82,79.99
2,35.29,100.0,272.0,42.87,79.97
2,35.2,100.0,272.0,42.86,79.95
2,35.05,100.0,272.0,42.86,79.92
2,34.85,100.0,272.0,42.74,79.92
2,34.69,100.0,272.0,42.75,79.88
2,34.46,100.0,272.0,42.78,79.82
2,34.3,100.0,272.0,42.89,79.74
2,34.02,100.0,272.0,42.79,79.71
2,33.79,100.0,272.0,42.76,79.67
2,33.6,100.0,272.0,42.66,79.67
2,33.56,100.0,272.0,42.65,79.66
2,33.28,100.0,272.0,42.69,79.58
2,33.13,100.0,272.0,42.82,79.49
2,32.88,100.0,272.0,42.81,79.43
2,32.65,100.0,272.0,42.88,79.34
2,32.38,100.0,272.0,42.94,79.25
2,32.29,100.0,272.0,43.03,79.18
2,32.08,100.0,272.0,43.03,79.13
2,31.89,100.0,272.0,42.88,79.14
2,31.72,100.0,272.0,42.72,79.16
2,31.44,100.0,272.0,42.63,79.13
2,31.19,100.0,272.0,42.67,79.04
2,31.0,100.0,272.0,42.67,78.99
2,30.75,100.0,272.0,42.6,78.94
2,30.5,100.0,272.0,42.57,78.88
2,30.24,100.0,272.0,42.59,78.8
2,29.99,100.0,272.0,42.59,78.72
2,29.85,100.0,272.0,42.68,78.64
2,29.78,100.0,272.0,42.69,78.62
2,29.62,100.0,272.0,42.63,78.59
2,29.61,100.0,272.0,42.57,78.62
2,29.53,100.0,272.0,42.6,78.58
2,29.41,100.0,272.0,42.59,78.54
2,29.22,100.0,272.0,42.64,78.47
2,29.04,100.0,272.0,42.57,78.43
2,28.7,100.0,272.0,42.56,78.33
2,28.66,100.0,272.0,42.53,78.33
2,28.61,100.0,272.0,42.54,78.31
2,28.51,100.0,272.0,42.65,78.22
2,28.54,100.0,272.0,42.73,78.2
2,28.51,100.0,272.0,42.59,78.25
2,28.47,100.0,272.0,42.66,78.21
2,28.44,100.0,272.0,42.78,78.15
2,28.53,100.0,272.0,42.85,78.15
2,28.53,100.0,272.0,42.92,78.12
2,28.57,100.0,272.0,42.83,78.17
2,28.61,100.0,272.0,42.85,78.18
2,28.7,100.0,272.0,42.9,78.19
2,28.89,100.0,272.0,42.86,78.26
2,29.02,100.0,272.0,42.83,78.32
2,29.13,100.0,272.0,42.96,78.3
2,29.19,100.0,272.0,42.85,78.36
2,29.29,100.0,272.0,42.8,78.42
2,29.48,100.0,272.0,42.8,78.48
2,29.68,100.0,272.0,42.91,78.49
2,29.86,100.0,272.0,43.03,78.5
2,30.16,100.0,272.0,43.0,78.6
2,30.44,100.0,272.0,43.14,78.63
2,30.84,100.0,272.0,43.1,78.76
2,31.23,100.0,272.0,43.15,78.85
2,31.61,100.0,272.0,43.1,78.97
2,32.01,100.0,272.0,43.02,79.11
2,32.45,100.0,272.0,43.01,79.24
2,32.95,100.0,272.0,42.94,79.39
2,33.45,100.0,272.0,42.9,79.53
2,33.99,100.0,272.0,42.84,79.69
2,34.49,100.0,272.0,42.79,79.82
2,35.1,100.0,272.0,42.72,79.99
2,35.72,100.0,272.0,42.63,80.16
2,36.34,100.0,272.0,42.66,80.28
2,37.01,100.0,272.0,42.53,80.47
2,37.67,100.0,272.0,42.65,80.55
2,38.3,100.0,272.0,42.62,80.68
2,39.02,100.0,272.0,42.56,80.83
2,39.82,100.0,272.0,42.63,80.95
2,40.63,100.0,272.0,42.55,81.11
2,41.28,100.0,272.0,42.57,81.21
2,42.02,100.0,272.0,42.66,81.29
2,42.91,100.0,272.0,42.81,81.36
2,43.59,100.0,272.0,42.66,81.52
2,44.44,100.0,272.0,42.66,81.64
2,45.19,100.0,272.0,42.63,81.76
2,46.03,100.0,272.0,42.75,81.82
2,46.97,100.0,272.0,42.73,81.94
2,47.86,100.0,272.0,42.64,82.09
2,48.63,100.0,272.0,42.53,82.23
2,49.57,100.0,272.0,42.57,82.31
2,50.49,100.0,272.0,42.85,82.29
2,51.31,100.0,272.0,42.9,82.36
2,52.27,100.0,272.0,43.0,82.42
2,53.15,100.0,272.0,42.93,82.53
2,54.03,100.0,272.0,42.91,82.62
2,54.93,100.0,272.0,43.0,82.67
2,55.87,100.0,272.0,42.92,82.78
2,56.73,100.0,272.0,42.95,82.85
2,57.68,100.0,272.0,43.01,82.9
2,58.6,100.0,272.0,42.89,83.03
2,59.46,100.0,272.0,42.82,83.12
2,60.31,100.0,272.0,42.81,83.19
2,61.18,100.0,272.0,42.92,83.21
2,62.06,100.0,272.0,43.01,83.23
2,62.74,100.0,272.0,42.95,83.3
2,63.49,100.0,272.0,42.95,83.36
2,64.17,100.0,272.0,43.09,83.34
2,64.94,100.0,272.0,43.01,83.43
2,65.63,100.0,272.0,42.99,83.48
2,66.16,100.0,272.0,42.92,83.54
2,66.77,100.0,272.0,43.05,83.53
2,67.36,100.0,272.0,42.99,83.59
2,67.87,100.0,272.0,43.03,83.6
2,68.38,100.0,272.0,43.01,83.64
2,68.82,100.0,272.0,43.03,83.66
2,69.18,100.0,272.0,43.14,83.63
2,69.6,100.0,272.0,43.04,83.69
2,69.83,100.0,272.0,43.04,83.71
2,70.08,100.0,272.0,43.06,83.71
2,70.19,100.0,272.0,43.18,83.67
2,70.45,100.0,272.0,43.15,83.7
2,70.68,100.0,272.0,43.13,83.72
2,70.84,100.0,272.0,43.23,83.69
2,70.98,100.0,272.0,43.16,83.72
2,71.15,100.0,272.0,43.15,83.74
2,71.27,100.0,272.0,43.18,83.73
2,71.39,100.0,272.0,43.1,83.77
2,71.47,100.0,272.0,43.16,83.75
2,71.39,100.0,272.0,43.22,83.72
2,71.39,100.0,272.0,43.25,83.71
2,71.34,100.0,272.0,43.26,83.7
2,71.26,100.0,272.0,43.23,83.71
2,71.11,100.0,272.0,43.3,83.67
2,71.01,100.0,272.0,43.26,83.68
2,70.89,100.0,272.0,43.29,83.66
2,70.61,100.0,272.0,43.2,83.69
2,70.41,100.0,272.0,43.19,83.68
2,70.1,100.0,272.0,43.26,83.63
2,69.89,100.0,272.0,43.22,83.63
2,69.57,100.0,272.0,43.35,83.56
2,69.25,100.0,272.0,43.39,83.53
2,69.0,100.0,272.0,43.33,83.54
2,68.83,100.0,272.0,43.3,83.54
2,68.46,100.0,272.0,43.26,83.54
2,68.14,100.0,272.0,43.12,83.58
2,67.75,100.0,272.0,43.16,83.54
2,67.4,100.0,272.0,43.17,83.51
2,66.9,100.0,272.0,43.01,83.55
2,66.5,100.0,272.0,42.97,83.54
2,66.14,100.0,272.0,43.05,83.48
2,65.73,100.0,272.0,43.08,83.45
2,65.34,100.0,272.0,43.11,83.41
2,65.0,100.0,272.0,43.16,83.37
2,64.48,100.0,272.0,43.16,83.34
2,64.06,100.0,272.0,43.25,83.27
2,63.63,100.0,272.0,43.17,83.27
2,63.09,100.0,272.0,43.07,83.28
2,62.73,100.0,272.0,42.86,83.34
2,62.17,100.0,272.0,42.82,83.32
2,61.76,100.0,272.0,42.69,83.34
2,61.26,100.0,272.0,42.71,83.3
2,60.63,100.0,272.0,42.62,83.29
2,60.11,100.0,272.0,42.57,83.28
2,59.46,100.0,272.0,42.66,83.19
2,58.66,100.0,272.0,42.76,83.08
2,58.12,100.0,272.0,42.83,83.01
2,57.42,100.0,272.0,42.92,82.92
2,56.76,100.0,272.0,42.8,82.91
2,55.97,100.0,272.0,42.84,82.83
2,55.29,100.0,272.0,42.82,82.77
2,54.62,100.0,272.0,42.81,82.72
2,54.05,100.0,272.0,42.79,82.68
2,53.55,100.0,272.0,42.88,82.59
2,53.02,100.0,272.0,42.78,82.58
2,52.51,100.0,272.0,42.8,82.53
2,51.94,100.0,272.0,42.78,82.48
2,51.4,100.0,272.0,42.76,82.43
2,50.9,100.0,272.0,42.74,82.39
2,50.39,100.0,272.0,42.86,82.28
2,50.01,100.0,272.0,43.01,82.17
2,49.53,100.0,272.0,43.05,82.11
2,49.05,100.0,272.0,42.92,82.11
2,48.54,100.0,272.0,42.8,82.1
2,48.04,100.0,272.0,42.81,82.04
2,47.65,100.0,272.0,42.78,82.0
2,47.34,100.0,272.0,42.8,81.96
2,46.95,100.0,272.0,42.81,81.9
2,46.6,100.0,272.0,42.9,81.82
2,46.27,100.0,272.0,42.93,81.77
2,45.98,100.0,272.0,43.04,81.69
2,45.72,100.0,272.0,43.12,81.62
2,45.54,100.0,272.0,43.15,81.58
2,45.39,100.0,272.0,43.29,81.51
2,45.11,100.0,272.0,43.32,81.46
2,44.89,100.0,272.0,43.38,81.4
2,44.79,100.0,272.0,43.36,81.4
2,44.64,100.0,272.0,43.34,81.39
2,44.51,100.0,272.0,43.32,81.38
2,44.49,100.0,272.0,43.26,81.39
2,44.45,100.0,272.0,43.23,81.4
2,44.51,100.0,272.0,43.25,81.4
2,44.56,100.0,272.0,43.36,81.37
2,44.59,100.0,272.0,43.32,81.38
2,44.67,100.0,272.0,43.2,81.45
2,44.74,100.0,272.0,43.18,81.46
2,44.83,100.0,272.0,43.23,81.46
2,44.9,100.0,272.0,43.17,81.49
2,44.98,100.0,272.0,43.16,81.51
2,45.12,100.0,272.0,43.13,81.54
2,45.28,100.0,272.0,43.23,81.52
2,45.46,100.0,272.0,43.35,81.49
2,45.61,100.0,272.0,43.34,81.51
2,45.74,100.0,272.0,43.38,81.51
2,45.99,100.0,272.0,43.39,81.54
2,46.19,100.0,272.0,43.33,81.59
2,46.34,100.0,272.0,43.43,81.57
2,46.43,100.0,272.0,43.49,81.56
2,46.63,100.0,272.0,43.59,81.54
2,46.92,100.0,272.0,43.7,81.53
2,47.19,100.0,272.0,43.77,81.53
2,47.58,100.0,272.0,43.88,81.53
2,47.8,100.0,272.0,43.88,81.56
2,48.05,100.0,272.0,43.81,81.62
2,48.32,100.0,272.0,43.84,81.64
2,48.49,100.0,272.0,43.96,81.61
2,48.73,100.0,272.0,43.9,81.66
2,48.96,100.0,272.0,43.84,81.71
2,49.04,100.0,272.0,43.97,81.66
2,49.27,100.0,272.0,44.02,81.67
2,49.39,100.0,272.0,44.06,81.67
2,49.52,100.0,272.0,44.05,81.69
2,49.49,100.0,272.0,44.06,81.68
2,49.63,100.0,272.0,44.04,81.7
2,49.84,100.0,272.0,43.97,81.75
2,49.9,100.0,272.0,44.06,81.72
2,50.02,100.0,272.0,44.1,81.72
2,50.02,100.0,272.0,44.05,81.74
2,50.05,100.0,272.0,43.97,81.78
2,50.12,100.0,272.0,43.94,81.8
2,49.98,100.0,272.0,43.97,81.77
2,50.0,100.0,272.0,43.95,81.78
2,49.9,100.0,272.0,43.88,81.8
2,49.97,100.0,272.0,43.95,81.78
2,50.03,100.0,272.0,44.07,81.73
2,50.0,100.0,272.0,44.06,81.74
2,50.03,100.0,272.0,44.13,81.71
2,50.03,100.0,272.0,44.11,81.72
2,50.1,100.0,272.0,44.25,81.67
2,50.2,100.0,272.0,44.19,81.7
2,50.21,100.0,272.0,44.26,81.67
2,50.28,100.0,272.0,44.25,81.68
2,50.35,100.0,272.0,44.12,81.75
2,50.59,100.0,272.0,44.02,81.81
2,50.59,100.0,272.0,44.11,81.78
2,50.56,100.0,272.0,44.25,81.71
2,50.66,100.0,272.0,44.31,81.7
2,50.74,100.0,272.0,44.41,81.67
2,50.82,100.0,272.0,44.45,81.66
2,50.77,100.0,272.0,44.41,81.67
2,50.8,100.0,272.0,44.36,81.7
2,50.89,100.0,272.0,44.34,81.71
2,50.82,100.0,272.0,44.33,81.71
2,50.81,100.0,272.0,44.58,81.6
2,50.76,100.0,272.0,44.65,81.57
2,50.74,100.0,272.0,44.79,81.51
2,50.63,100.0,272.0,44.79,81.5
2,50.55,100.0,272.0,44.7,81.52
2,50.56,100.0,272.0,44.73,81.51
2,50.46,100.0,272.0,44.66,81.53
2,50.31,100.0,272.0,44.54,81.57
2,50.09,100.0,272.0,44.52,81.55
2,49.92,100.0,272.0,44.64,81.48
2,49.76,100.0,272.0,44.62,81.47
2,49.57,100.0,272.0,44.61,81.46
2,49.39,100.0,272.0,44.52,81.47
2,49.22,100.0,272.0,44.56,81.44
2,49.2,100.0,272.0,44.6,81.42
2,49.06,100.0,272.0,44.59,81.41
2,48.81,100.0,272.0,44.54,81.4
2,48.62,100.0,272.0,44.74,81.29
2,48.4,100.0,272.0,44.8,81.24
2,48.16,100.0,272.0,44.91,81.17
2,48.0,100.0,272.0,44.84,81.18
2,47.73,100.0,272.0,44.91,81.12
2,47.53,100.0,272.0,44.83,81.13
2,47.32,100.0,272.0,44.89,81.08
2,47.06,100.0,272.0,44.73,81.11
2,46.84,100.0,272.0,44.79,81.06
2,46.69,100.0,272.0,44.92,80.99
2,46.54,100.0,272.0,45.06,80.91
2,46.36,100.0,272.0,45.05,80.89
2,46.27,100.0,272.0,45.02,80.9
2,46.05,100.0,272.0,45.04,80.86
2,45.95,100.0,272.0,44.98,80.87
2,45.91,100.0,272.0,45.02,80.85
2,45.82,100.0,272.0,45.05,80.82
2,45.7,100.0,272.0,45.0,80.83
2,45.7,100.0,272.0,44.85,80.89
2,45.61,100.0,272.0,44.87,80.87
2,45.57,100.0,272.0,44.89,80.86
2,45.52,100.0,272.0,44.89,80.85
2,45.49,100.0,272.0,44.99,80.81
2,45.35,100.0,272.0,44.82,80.86
2,45.23,100.0,272.0,44.82,80.84
2,45.21,100.0,272.0,44.85,80.83
2,45.19,100.0,272.0,44.8,80.84
2,45.08,100.0,272.0,44.74,80.85
2,45.09,100.0,272.0,44.88,80.8
2,45.01,100.0,272.0,44.96,80.75
2,44.95,100.0,272.0,44.87,80.78
2,45.02,100.0,272.0,44.73,80.85
2,45.12,100.0,272.0,44.85,80.81
2,45.05,100.0,272.0,44.81,80.82
2,45.12,100.0,272.0,44.81,80.83
2,45.05,100.0,272.0,44.89,80.79
2,45.24,100.0,272.0,44.76,80.87
2,45.43,100.0,272.0,44.66,80.94
2,45.61,100.0,272.0,44.74,80.93
2,45.78,100.0,272.0,44.72,80.95
2,45.94,100.0,272.0,44.87,80.91
2,46.17,100.0,272.0,44.9,80.93
2,46.32,100.0,272.0,44.76,81.01
2,46.47,100.0,272.0,44.75,81.03
2,46.65,100.0,272.0,44.76,81.05
2,46.9,100.0,272.0,44.91,81.02
2,47.21,100.0,272.0,44.92,81.05
2,47.63,100.0,272.0,44.86,81.13
2,47.91,100.0,272.0,44.72,81.22
2,48.28,100.0,272.0,44.63,81.3
2,48.63,100.0,272.0,44.64,81.34
2,48.95,100.0,272.0,44.56,81.41
2,49.38,100.0,272.0,44.59,81.44
2,49.74,100.0,272.0,44.53,81.51
2,50.16,100.0,272.0,44.5,81.57
2,50.65,100.0,272.0,44.49,81.62
2,51.11,100.0,272.0,44.49,81.67
2,51.72,100.0,272.0,44.55,81.71
2,52.15,100.0,272.0,44.62,81.72
2,52.57,100.0,272.0,44.67,81.74
2,53.07,100.0,272.0,44.72,81.77
2,53.53,100.0,272.0,44.66,81.84
2,53.92,100.0,272.0,44.54,81.93
2,54.48,100.0,272.0,44.47,82.01
2,54.93,100.0,272.0,44.42,82.07
2,55.49,100.0,272.0,44.4,82.13
2,56.01,100.0,272.0,44.47,82.15
2,56.54,100.0,272.0,44.43,82.21
2,57.0,100.0,272.0,44.51,82.21
2,57.56,100.0,272.0,44.51,82.26
2,58.11,100.0,272.0,44.55,82.29
2,58.55,100.0,272.0,44.59,82.31
2,58.97,100.0,272.0,44.53,82.37
2,59.53,100.0,272.0,44.49,82.43
2,59.96,100.0,272.0,44.56,82.43
2,60.43,100.0,272.0,44.58,82.46
2,60.89,100.0,272.0,44.53,82.51
2,61.24,100.0,272.0,44.61,82.5
2,61.63,100.0,272.0,44.7,82.49
2,61.97,100.0,272.0,44.79,82.48
2,62.34,100.0,272.0,44.82,82.49
2,62.72,100.0,272.0,44.87,82.5
